gameId,minute,type,team,player,text
760470,,Kickoff,,,First Half begins.
760470,3',Goal,United States,Auston Trusty,"Goal! Türkiye 0, USA 1. Auston Trusty (USA) left footed shot from a difficult angle on the right to the bottom right corner. Assisted by Sebastian Berhalter with a cross following a corner."
760470,10',Goal,Turkey,Arda Güler,"Goal! Türkiye 1, USA 1. Arda Güler (Türkiye) left footed shot from the centre of the box to the centre of the goal. Assisted by Baris Alper Yilmaz."
760470,19',Yellow Card,United States,Sebastian Berhalter,Sebastian Berhalter (USA) is shown the yellow card for a bad foul.
760470,19',Start Delay,Turkey,,Delay in match because of an injury Salih Özcan (Türkiye).
760470,19',Start Delay,United States,,
760470,20',End Delay,Turkey,,Delay over. They are ready to continue.
760470,20',End Delay,United States,,
760470,23',Start Delay,United States,,Delay in match for a drinks break.
760470,23',Start Delay,Turkey,,
760470,26',End Delay,United States,,Delay over. They are ready to continue.
760470,26',End Delay,Turkey,,
760470,31',Goal,Turkey,Baris Alper Yilmaz,"Goal! Türkiye 2, USA 1. Baris Alper Yilmaz (Türkiye) right footed shot from very close range to the bottom right corner. Assisted by Orkun Kökçü."
760470,45'+7',Halftime,,,"First Half ends, Türkiye 2, USA 1."
760470,45',Start 2nd Half,,,"Second Half begins Türkiye 2, USA 1."
760470,49',Goal,United States,Sebastian Berhalter,"Goal! Türkiye 2, USA 2. Sebastian Berhalter (USA) right footed shot from outside the box to the bottom left corner."
760470,58',Substitution,United States,Christian Pulisic,"Substitution, USA. Christian Pulisic replaces Timothy Weah."
760470,64',Start Delay,Turkey,,Delay in match because of an injury Ugurcan Çakir (Türkiye).
760470,64',Start Delay,United States,,
760470,65',End Delay,Turkey,,Delay over. They are ready to continue.
760470,65',End Delay,United States,,
760470,67',Start Delay,United States,,Delay in match for a drinks break.
760470,67',Start Delay,Turkey,,
760470,70',End Delay,United States,,Delay over. They are ready to continue.
760470,70',End Delay,Turkey,,
760470,76',Substitution,United States,Sergiño Dest,"Substitution, USA. Sergiño Dest replaces Giovanni Reyna."
760470,77',Substitution,United States,Alejandro Zendejas,"Substitution, USA. Álex Zendejas replaces Brenden Aaronson."
760470,77',Substitution,United States,Alex Freeman,"Substitution, USA. Alex Freeman replaces Joe Scally."
760470,84',Substitution,Turkey,Çaglar Söyüncü,"Substitution, Türkiye. Çaglar Söyüncü replaces Zeki Çelik."
760470,84',Substitution,Turkey,Can Uzun,"Substitution, Türkiye. Can Uzun replaces Kenan Yildiz."
760470,86',Substitution,United States,Malik Tillman,"Substitution, USA. Malik Tillman replaces Weston McKennie."
760470,88',Substitution,Turkey,Kaan Ayhan,"Substitution, Türkiye. Kaan Ayhan replaces Orkun Kökçü."
760470,90',Start Delay,United States,,Delay in match because of an injury Auston Trusty (USA).
760470,90',Start Delay,Turkey,,
760470,90'+2',Substitution,Turkey,Mert Müldür,"Substitution, Türkiye. Mert Müldür replaces Oguz Aydin."
760470,90'+2',Substitution,Turkey,Irfan Can Kahveci,"Substitution, Türkiye. Irfan Can Kahveci replaces Baris Alper Yilmaz."
760470,90'+2',End Delay,United States,,Delay over. They are ready to continue.
760470,90'+2',End Delay,Turkey,,
760470,90'+8',Goal,Turkey,Kaan Ayhan,"Goal! Türkiye 3, USA 2. Kaan Ayhan (Türkiye) right footed shot from very close range to the bottom right corner."
760470,90'+9',End Regular Time,,,"Second Half ends, Türkiye 3, USA 2."
760475,,Kickoff,,,
760475,2',Start Delay,France,,Delay in match (France).
760475,2',Start Delay,Norway,,
760475,2',End Delay,France,,Delay over. They are ready to continue.
760475,2',End Delay,Norway,,
760475,7',Goal,France,Ousmane Dembélé,"Goal! Norway 0, France 1. Ousmane Dembélé (France) right footed shot from the right side of the box to the bottom left corner. Assisted by Kylian Mbappé."
760475,10',Yellow Card,Norway,Patrick Berg,Patrick Berg (Norway) is shown the yellow card for a bad foul.
760475,20',Goal,France,Ousmane Dembélé,"Goal! Norway 0, France 2. Ousmane Dembélé (France) left footed shot from outside the box to the bottom left corner. Assisted by Kylian Mbappé following a fast break."
760475,21',Goal,Norway,Thelo Aasgaard,"Goal! Norway 1, France 2. Thelo Aasgaard (Norway) right footed shot from the centre of the box to the bottom left corner. Assisted by Andreas Schjelderup."
760475,24',Start Delay,France,,Delay in match for a drinks break.
760475,24',Start Delay,Norway,,
760475,27',End Delay,France,,Delay over. They are ready to continue.
760475,27',End Delay,Norway,,
760475,32',Goal,France,Ousmane Dembélé,"Goal! Norway 1, France 3. Ousmane Dembélé (France) left footed shot from the centre of the box to the bottom left corner. Assisted by Aurélien Tchouaméni."
760475,45'+6',Halftime,,,
760475,45',Substitution,Norway,Morten Thorsby,"Substitution, Norway. Morten Thorsby replaces Kristian Thorstvedt."
760475,45',Substitution,Norway,Marcus Holmgren Pedersen,"Substitution, Norway. Marcus Pedersen replaces Fredrik Bjørkan."
760475,45',Start 2nd Half,,,
760475,50',Penalty - Saved,Norway,Jørgen Strand Larsen,Penalty saved. Jørgen Strand Larsen (Norway) right footed shot saved in the bottom right corner by Mike Maignan (France).
760475,56',Start Delay,Norway,,Delay in match because of an injury Egil Selvik (Norway).
760475,56',Start Delay,France,,
760475,58',End Delay,Norway,,Delay over. They are ready to continue.
760475,58',End Delay,France,,
760475,65',Substitution,France,Rayan Cherki,"Substitution, France. Rayan Cherki replaces Michael Olise."
760475,65',Substitution,France,Bradley Barcola,"Substitution, France. Bradley Barcola replaces Ousmane Dembélé."
760475,66',Substitution,Norway,Sondre Langas,"Substitution, Norway. Sondre Langås replaces Henrik Falchener."
760475,68',Start Delay,France,,Delay in match for a drinks break.
760475,68',Start Delay,Norway,,
760475,71',End Delay,France,,Delay over. They are ready to continue.
760475,71',End Delay,Norway,,
760475,74',Yellow Card,France,Aurélien Tchouaméni,Aurélien Tchouaméni (France) is shown the yellow card for a bad foul.
760475,76',Substitution,France,Ibrahima Konaté,"Substitution, France. Ibrahima Konaté replaces Dayot Upamecano."
760475,83',Substitution,Norway,Antonio Nusa,"Substitution, Norway. Antonio Nusa replaces Oscar Bobb."
760475,83',Substitution,Norway,Jens Petter Hauge,"Substitution, Norway. Jens Petter Hauge replaces Andreas Schjelderup."
760475,87',Substitution,France,Malo Gusto,"Substitution, France. Malo Gusto replaces Jules Koundé."
760475,87',Substitution,France,Jean-Philippe Mateta,"Substitution, France. Jean-Philippe Mateta replaces Kylian Mbappé."
760475,90'+4',Goal - Header,France,Désiré Doué,"Goal! Norway 1, France 4. Désiré Doué (France) header from the centre of the box to the bottom right corner. Assisted by Bradley Barcola with a cross."
760475,90'+6',End Regular Time,,,
760474,,Kickoff,,,
760474,4',Goal,Senegal,Habib Diarra,"Goal! Senegal 1, Iraq 0. Habib Diarra (Senegal) right footed shot from very close range to the top right corner. Assisted by Abdoulaye Seck following a corner."
760474,12',Start Delay,Iraq,,
760474,13',End Delay,Iraq,,
760474,13',Red Card,Iraq,Rebin Sulaka,Rebin Sulaka (Iraq) is shown the red card.
760474,15',Start Delay,Iraq,,Delay in match because of an injury Ahmed Basil (Iraq).
760474,15',Start Delay,Senegal,,
760474,16',Substitution,Iraq,Munaf Younus,"Substitution, Iraq. Munaf Younus replaces Ahmed Qasem."
760474,16',End Delay,Iraq,,Delay over. They are ready to continue.
760474,16',End Delay,Senegal,,
760474,18',Yellow Card,Senegal,Abdoulaye Seck,Abdoulaye Seck (Senegal) is shown the yellow card for a bad foul.
760474,23',Start Delay,Iraq,,Delay in match for a drinks break.
760474,23',Start Delay,Senegal,,
760474,26',End Delay,Iraq,,Delay over. They are ready to continue.
760474,26',End Delay,Senegal,,
760474,43',Start Delay,Iraq,,Delay in match because of an injury Ahmed Basil (Iraq).
760474,43',Start Delay,Senegal,,
760474,45',End Delay,Iraq,,Delay over. They are ready to continue.
760474,45',End Delay,Senegal,,
760474,45'+10',Halftime,,,"First Half ends, Senegal 1, Iraq 0."
760474,45',Substitution,Iraq,Jalal Hassan,"Substitution, Iraq. Jalal Hassan replaces Ahmed Basil because of an injury."
760474,45',Start 2nd Half,,,
760474,56',Goal,Senegal,Ismaïla Sarr,"Goal! Senegal 2, Iraq 0. Ismaïla Sarr (Senegal) right footed shot from very close range to the top left corner. Assisted by Lamine Camara."
760474,57',Substitution,Senegal,Iliman Ndiaye,"Substitution, Senegal. Iliman Ndiaye replaces Ibrahim Mbaye."
760474,57',Substitution,Senegal,Nicolas Jackson,"Substitution, Senegal. Nicolas Jackson replaces Lamine Camara."
760474,57',Substitution,Senegal,Pape Gueye,"Substitution, Senegal. Pape Gueye replaces Habib Diarra."
760474,58',Substitution,Iraq,Ahmed Maknazi,"Substitution, Iraq. Ahmed Maknzi replaces Ali Jasim."
760474,58',Substitution,Iraq,Ali Yousif,"Substitution, Iraq. Ali Yousif replaces Ali Al Hamadi."
760474,58',Substitution,Senegal,Pathé Ciss,"Substitution, Senegal. Pathé Ciss replaces Abdoulaye Seck."
760474,59',Goal,Senegal,Pape Gueye,"Goal! Senegal 3, Iraq 0. Pape Gueye (Senegal) left footed shot from outside the box to the top left corner. Assisted by Ismaïla Sarr."
760474,67',Substitution,Iraq,Kevin Yakob,"Substitution, Iraq. Kevin Yakob replaces Zidane Iqbal."
760474,67',Start Delay,Senegal,,Delay in match for a drinks break.
760474,67',Start Delay,Iraq,,
760474,69',End Delay,Senegal,,Delay over. They are ready to continue.
760474,69',End Delay,Iraq,,
760474,71',Goal,Senegal,Pape Gueye,"Goal! Senegal 4, Iraq 0. Pape Gueye (Senegal) left footed shot from the centre of the box to the bottom left corner. Assisted by Iliman Ndiaye with a headed pass."
760474,75',Yellow Card,Iraq,Amir Al-Ammari,Amir Al Ammari (Iraq) is shown the yellow card for a bad foul.
760474,81',Substitution,Senegal,Assane Diao,"Substitution, Senegal. Assane Diao replaces Ismaïla Sarr."
760474,81',Yellow Card,Senegal,Pape Gueye,Pape Gueye (Senegal) is shown the yellow card for a bad foul.
760474,82',Goal,Senegal,Iliman Ndiaye,"Goal! Senegal 5, Iraq 0. Iliman Ndiaye (Senegal) right footed shot from outside the box to the top right corner. Assisted by Pape Gueye."
760474,87',Start Delay,Senegal,,
760474,87',End Delay,Senegal,,
760474,90',Yellow Card,Iraq,Merchas Doski,Merchas Doski (Iraq) is shown the yellow card for a bad foul.
760474,90'+7',End Regular Time,,,
760478,,Kickoff,,,First Half begins.
760478,4',Yellow Card,Saudi Arabia,Saud Abdulhamid,Saud Abdulhamid (Saudi Arabia) is shown the yellow card for a bad foul.
760478,8',Yellow Card,Cape Verde,Wagner Pina,Wagner Pina (Cabo Verde) is shown the yellow card for a bad foul.
760478,13',Start Delay,Cape Verde,,Delay in match (Cabo Verde).
760478,13',Start Delay,Saudi Arabia,,
760478,13',End Delay,Cape Verde,,Delay over. They are ready to continue.
760478,13',End Delay,Saudi Arabia,,
760478,24',Start Delay,Saudi Arabia,,Delay in match for a drinks break.
760478,24',Start Delay,Cape Verde,,
760478,27',End Delay,Saudi Arabia,,Delay over. They are ready to continue.
760478,27',End Delay,Cape Verde,,
760478,30',Start Delay,Saudi Arabia,,Delay in match because of an injury Hassan Al Tambakti (Saudi Arabia).
760478,30',Start Delay,Cape Verde,,
760478,33',End Delay,Saudi Arabia,,Delay over. They are ready to continue.
760478,33',End Delay,Cape Verde,,
760478,33',Substitution,Saudi Arabia,Ali Lajami,"Substitution, Saudi Arabia. Ali Lajami replaces Hassan Al Tambakti because of an injury."
760478,39',Start Delay,Cape Verde,,
760478,39',End Delay,Cape Verde,,
760478,45'+7',Halftime,,,"First Half ends, Cabo Verde 0, Saudi Arabia 0."
760478,45',Substitution,Saudi Arabia,Musab Al-Juwayr,"Substitution, Saudi Arabia. Musab Al Juwayr replaces Abdullah Al Khaibari."
760478,45',Start 2nd Half,,,"Second Half begins Cabo Verde 0, Saudi Arabia 0."
760478,61',Substitution,Cape Verde,Nuno da Costa,"Substitution, Cabo Verde. Nuno da Costa replaces Dailon Livramento."
760478,61',Substitution,Cape Verde,Hélio Varela,"Substitution, Cabo Verde. Hélio Varela replaces Willy Semedo."
760478,66',Substitution,Saudi Arabia,Mohammed Abu Al-Shamat,"Substitution, Saudi Arabia. Mohammed Abu Al Shamat replaces Salem Al Dawsari."
760478,66',Substitution,Saudi Arabia,Abdullah Al-Hamdan,"Substitution, Saudi Arabia. Abdullah Al Hamddan replaces Sultan Mandash."
760478,67',Yellow Card,Saudi Arabia,Nasser Al-Dawsari,Nasser Al Dawsari (Saudi Arabia) is shown the yellow card for a bad foul.
760478,69',Start Delay,Cape Verde,,Delay in match for a drinks break.
760478,69',Start Delay,Saudi Arabia,,Delay in match for a drinks break.
760478,71',Substitution,Cape Verde,Laros Duarte,"Substitution, Cabo Verde. Laros Duarte replaces Jamiro Monteiro."
760478,71',Substitution,Cape Verde,Garry Rodrigues,"Substitution, Cabo Verde. Garry Rodrigues replaces Ryan Mendes."
760478,72',End Delay,Saudi Arabia,,Delay over. They are ready to continue.
760478,72',End Delay,Cape Verde,,Delay over. They are ready to continue.
760478,82',Substitution,Saudi Arabia,Moteb Al-Harbi,"Substitution, Saudi Arabia. Moteb Al Harbi replaces Nawaf Bu Washl."
760478,88',Start Delay,Saudi Arabia,,
760478,88',End Delay,Saudi Arabia,,
760478,90'+3',Yellow Card,Saudi Arabia,Feras Al-Brikan,Feras Al Brikan (Saudi Arabia) is shown the yellow card for a bad foul.
760478,90'+4',Substitution,Cape Verde,Steven Moreira,"Substitution, Cabo Verde. Steven Moreira replaces Wagner Pina."
760478,90'+6',End Regular Time,,,"Second Half ends, Cabo Verde 0, Saudi Arabia 0."
760479,,Kickoff,,,First Half begins.
760479,23',Start Delay,Spain,,Delay in match for a drinks break.
760479,23',Start Delay,Uruguay,,
760479,26',End Delay,Spain,,Delay over. They are ready to continue.
760479,26',End Delay,Uruguay,,
760479,39',Start Delay,Spain,,Delay in match because of an injury Mikel Oyarzabal (Spain).
760479,39',Start Delay,Uruguay,,
760479,40',End Delay,Spain,,Delay over. They are ready to continue.
760479,40',End Delay,Uruguay,,
760479,42',Goal,Spain,Álex Baena,"Goal! Uruguay 0, Spain 1. Álex Baena (Spain) right footed shot from the centre of the box to the bottom left corner. Assisted by Marcos Llorente with a cross."
760479,42',Start Delay,Uruguay,,Delay in match because of an injury Manuel Ugarte (Uruguay).
760479,42',Start Delay,Spain,,
760479,45',End Delay,Uruguay,,Delay over. They are ready to continue.
760479,45',End Delay,Spain,,
760479,45',Substitution,Uruguay,Nicolás de la Cruz,"Substitution, Uruguay. Nicolás de la Cruz replaces Manuel Ugarte because of an injury."
760479,45'+9',Halftime,,,
760479,45',Substitution,Uruguay,Sergio Rochet,"Substitution, Uruguay. Sergio Rochet replaces Fernando Muslera."
760479,45',Start 2nd Half,,,
760479,46',Yellow Card,Spain,Álex Baena,Álex Baena (Spain) is shown the yellow card for a bad foul.
760479,54',Yellow Card,Uruguay,Juan Manuel Sanabria,Juan Manuel Sanabria (Uruguay) is shown the yellow card for a bad foul.
760479,57',Substitution,Uruguay,Federico Viñas,"Substitution, Uruguay. Federico Viñas replaces Federico Valverde."
760479,58',Yellow Card,Uruguay,Guillermo Varela,Guillermo Varela (Uruguay) is shown the yellow card.
760479,60',Substitution,Spain,Fabián Ruiz,"Substitution, Spain. Fabián Ruiz replaces Pedri."
760479,60',Substitution,Spain,Dani Olmo,"Substitution, Spain. Dani Olmo replaces Mikel Merino."
760479,66',Substitution,Spain,Yéremy Pino,"Substitution, Spain. Yéremy Pino replaces Álex Baena."
760479,68',Start Delay,Spain,,Delay in match for a drinks break.
760479,68',Start Delay,Uruguay,,Delay in match (Uruguay).
760479,70',End Delay,Spain,,Delay over. They are ready to continue.
760479,70',End Delay,Uruguay,,
760479,70',Substitution,Uruguay,Brian Rodríguez,"Substitution, Uruguay. Brian Rodríguez replaces Juan Manuel Sanabria."
760479,76',Substitution,Spain,Nico Williams,"Substitution, Spain. Nico Williams replaces Lamine Yamal."
760479,76',Substitution,Spain,Ferran Torres,"Substitution, Spain. Ferran Torres replaces Mikel Oyarzabal."
760479,87',Start Delay,Spain,,Delay in match because of an injury Yéremy Pino (Spain).
760479,87',Start Delay,Uruguay,,
760479,88',End Delay,Spain,,Delay over. They are ready to continue.
760479,88',End Delay,Uruguay,,
760479,90'+3',Yellow Card,Uruguay,Nicolás de la Cruz,Nicolás de la Cruz (Uruguay) is shown the yellow card for a bad foul.
760479,90'+5',Red Card,Uruguay,Agustín Canobbio,Agustín Canobbio (Uruguay) is shown the red card.
760479,90'+7',End Regular Time,,,
760476,,Kickoff,,,
760476,5',Goal,Egypt,Mahmoud Saber,"Goal! Egypt 1, IR Iran 0. Mahmoud Saber (Egypt) left footed shot from the left side of the box to the bottom left corner. Assisted by Trezeguet."
760476,11',Penalty - Saved,Iran,Mehdi Taremi,Penalty saved. Mehdi Taremi (IR Iran) right footed shot saved in the bottom right corner by Mostafa Shobeir (Egypt).
760476,11',Start Delay,Egypt,,Delay in match because of an injury Mohamed Abdelmonem (Egypt).
760476,11',Start Delay,Iran,,
760476,13',End Delay,Egypt,,Delay over. They are ready to continue.
760476,13',End Delay,Iran,,
760476,14',Goal,Iran,Ramin Rezaeian,"Goal! Egypt 1, IR Iran 1. Ramin Rezaeian (IR Iran) right footed shot from the right side of the six yard box to the bottom right corner."
760476,14',Substitution,Egypt,Yasser Ibrahim,"Substitution, Egypt. Yasser Ibrahim replaces Mohamed Abdelmonem because of an injury."
760476,19',Yellow Card,Iran,Hossein Kanani,Hossein Kanani (IR Iran) is shown the yellow card for a bad foul.
760476,20',Yellow Card,Egypt,Mahmoud Saber,Mahmoud Saber (Egypt) is shown the yellow card for a bad foul.
760476,23',Start Delay,Egypt,,Delay in match for a drinks break.
760476,23',Start Delay,Iran,,
760476,26',End Delay,Egypt,,Delay over. They are ready to continue.
760476,26',End Delay,Iran,,
760476,42',Yellow Card,Egypt,Yasser Ibrahim,Yasser Ibrahim (Egypt) is shown the yellow card for a bad foul.
760476,43',Yellow Card,Iran,Ali Nemati,Ali Nemati (IR Iran) is shown the yellow card for a bad foul.
760476,45'+6',Halftime,,,"First Half ends, Egypt 1, IR Iran 1."
760476,45',Substitution,Iran,Saleh Hardani,"Substitution, IR Iran. Saleh Hardani replaces Hossein Kanani."
760476,45',Substitution,Egypt,Marawan Attia,"Substitution, Egypt. Marwan Attia replaces Mahmoud Saber."
760476,45',Substitution,Egypt,Omar Marmoush,"Substitution, Egypt. Omar Marmoush replaces Emam Ashour."
760476,45',Start 2nd Half,,,"Second Half begins Egypt 1, IR Iran 1."
760476,55',Start Delay,Egypt,,Delay in match because of an injury Mostafa Zico (Egypt).
760476,55',Start Delay,Iran,,
760476,56',End Delay,Egypt,,Delay over. They are ready to continue.
760476,56',End Delay,Iran,,
760476,57',Substitution,Egypt,Zizo,"Substitution, Egypt. Zizo replaces Mohamed Salah."
760476,67',Substitution,Iran,Shahriyar Moghanloo,"Substitution, IR Iran. Shahriyar Moghanloo replaces Saman Ghoddos."
760476,69',Start Delay,Egypt,,Delay in match for a drinks break.
760476,69',Start Delay,Iran,,
760476,71',End Delay,Egypt,,Delay over. They are ready to continue.
760476,71',End Delay,Iran,,
760476,76',Substitution,Egypt,Hamza Abdelkarim,"Substitution, Egypt. Hamza Abdelkarim replaces Mostafa Zico."
760476,79',Yellow Card,Iran,Saeid Ezatolahi,Saeid Ezatolahi (IR Iran) is shown the yellow card for a bad foul.
760476,82',Start Delay,Egypt,,Delay in match because of an injury Ahmed Fatouh (Egypt).
760476,82',Start Delay,Iran,,
760476,82',End Delay,Egypt,,Delay over. They are ready to continue.
760476,82',End Delay,Iran,,
760476,90'+1',Substitution,Iran,Alireza Jahanbakhsh,"Substitution, IR Iran. Alireza Jahanbakhsh replaces Mohammad Mohebbi."
760476,90'+2',Yellow Card,Egypt,Mohanad Lashin,Mohanad Lasheen (Egypt) is shown the yellow card for a bad foul.
760476,90'+4',Yellow Card,Iran,Shoja Khalilzadeh,Shoja Khalilzadeh (IR Iran) is shown the yellow card for excessive celebration.
760476,90'+6',Start Delay,Iran,,
760476,90'+6',End Delay,Iran,,
760476,90'+9',End Regular Time,,,"Second Half ends, Egypt 1, IR Iran 1."
760477,,Kickoff,,,First Half begins.
760477,13',Start Delay,Belgium,,Delay in match because of an injury Brandon Mechele (Belgium).
760477,13',Start Delay,New Zealand,,
760477,13',End Delay,Belgium,,Delay over. They are ready to continue.
760477,13',End Delay,New Zealand,,
760477,21',Start Delay,Belgium,,
760477,22',End Delay,Belgium,,
760477,24',Start Delay,Belgium,,Delay in match for a drinks break.
760477,24',Start Delay,New Zealand,,
760477,26',End Delay,Belgium,,Delay over. They are ready to continue.
760477,26',End Delay,New Zealand,,
760477,28',Goal,Belgium,Leandro Trossard,"Goal! New Zealand 0, Belgium 1. Leandro Trossard (Belgium) right footed shot from very close range to the bottom right corner following a corner."
760477,45'+7',Halftime,,,"First Half ends, New Zealand 0, Belgium 1."
760477,45',Substitution,New Zealand,Ben Old,"Substitution, New Zealand. Ben Old replaces Ryan Thomas."
760477,45',Substitution,New Zealand,Jesse Randall,"Substitution, New Zealand. Jesse Randall replaces Sarpreet Singh."
760477,45',Start 2nd Half,,,
760477,46',Yellow Card,New Zealand,Marko Stamenic,Marko Stamenic (New Zealand) is shown the yellow card for a bad foul.
760477,50',Goal,Belgium,Leandro Trossard,"Goal! New Zealand 0, Belgium 2. Leandro Trossard (Belgium) right footed shot from the centre of the box to the top left corner. Assisted by Hans Vanaken."
760477,56',Yellow Card,New Zealand,Elijah Just,Elijah Just (New Zealand) is shown the yellow card for a bad foul.
760477,56',Substitution,Belgium,Matias Fernandez-Pardo,"Substitution, Belgium. Matias Fernandez-Pardo replaces Jérémy Doku."
760477,64',Substitution,New Zealand,Michael Boxall,"Substitution, New Zealand. Michael Boxall replaces Tim Payne."
760477,64',Substitution,New Zealand,Callum McCowatt,"Substitution, New Zealand. Callum McCowatt replaces Joe Bell."
760477,66',Goal,Belgium,Kevin De Bruyne,"Goal! New Zealand 0, Belgium 3. Kevin De Bruyne (Belgium) left footed shot from outside the box to the bottom right corner."
760477,69',Start Delay,Belgium,,Delay in match for a drinks break.
760477,69',Start Delay,New Zealand,,
760477,71',End Delay,Belgium,,Delay over. They are ready to continue.
760477,71',End Delay,New Zealand,,
760477,72',Substitution,Belgium,Alexis Saelemaekers,"Substitution, Belgium. Alexis Saelemaekers replaces Leandro Trossard."
760477,72',Substitution,Belgium,Amadou Onana,"Substitution, Belgium. Amadou Onana replaces Kevin De Bruyne."
760477,79',Substitution,New Zealand,Francis de Vries,"Substitution, New Zealand. Francis de Vries replaces Liberato Cacace."
760477,84',Goal,New Zealand,Elijah Just,"Goal! New Zealand 1, Belgium 3. Elijah Just (New Zealand) left footed shot from the centre of the box to the high centre of the goal following a corner."
760477,85',Substitution,Belgium,Romelu Lukaku,"Substitution, Belgium. Romelu Lukaku replaces Charles De Ketelaere."
760477,85',Substitution,Belgium,Nicolas Raskin,"Substitution, Belgium. Nicolas Raskin replaces Youri Tielemans."
760477,86',Goal - Header,Belgium,Romelu Lukaku,"Goal! New Zealand 1, Belgium 4. Romelu Lukaku (Belgium) header from very close range to the centre of the goal. Assisted by Nicolas Raskin with a cross."
760477,90'+4',Goal,Belgium,Alexis Saelemaekers,"Goal! New Zealand 1, Belgium 5. Alexis Saelemaekers (Belgium) right footed shot from the centre of the box to the bottom left corner. Assisted by Romelu Lukaku following a fast break."
760477,90'+6',End Regular Time,,,"Second Half ends, New Zealand 1, Belgium 5."
760480,,Kickoff,,,
760480,25',Start Delay,Ghana,,Delay in match for a drinks break.
760480,25',Start Delay,Croatia,,
760480,29',End Delay,Ghana,,Delay over. They are ready to continue.
760480,29',End Delay,Croatia,,
760480,31',Goal,Croatia,Petar Sucic,"Goal! Croatia 1, Ghana 0. Petar Sucic (Croatia) right footed shot from outside the box to the bottom left corner. Assisted by Mateo Kovacic."
760480,45'+4',Halftime,,,"First Half ends, Croatia 1, Ghana 0."
760480,45',Substitution,Ghana,Kojo Peprah Oppong,"Substitution, Ghana. Kojo Peprah Oppong replaces Jonas Adjetey."
760480,45',Substitution,Ghana,Fatawu Issahaku,"Substitution, Ghana. Abdul Fatawu replaces Elisha Owusu."
760480,45',Start 2nd Half,,,
760480,66',Substitution,Croatia,Igor Matanovic,"Substitution, Croatia. Igor Matanovic replaces Ante Budimir."
760480,68',Yellow Card,Croatia,Ivan Perisic,Ivan Perisic (Croatia) is shown the yellow card for a bad foul.
760480,69',Start Delay,Croatia,,Delay in match for a drinks break.
760480,69',Start Delay,Ghana,,
760480,71',End Delay,Croatia,,Delay over. They are ready to continue.
760480,71',End Delay,Ghana,,
760480,71',Substitution,Ghana,Brandon Thomas-Asante,"Substitution, Ghana. Brandon Thomas-Asante replaces Jordan Ayew."
760480,71',Substitution,Ghana,Ernest Nuamah,"Substitution, Ghana. Ernest Nuamah replaces Kamaldeen Sulemana."
760480,73',Goal,Ghana,Derrick Luckassen,"Goal! Croatia 1, Ghana 1. Derrick Luckassen (Ghana) left footed shot from very close range to the bottom right corner. Assisted by Ernest Nuamah with a cross following a set piece situation.Goal awarded following VAR Review."
760480,76',Start Delay,Ghana,,
760480,77',End Delay,Ghana,,
760480,78',Substitution,Croatia,Mario Pasalic,"Substitution, Croatia. Mario Pasalic replaces Mateo Kovacic."
760480,83',Goal - Header,Croatia,Nikola Vlasic,"Goal! Croatia 2, Ghana 1. Nikola Vlasic (Croatia) header from the centre of the box to the bottom left corner. Assisted by Luka Modric with a cross following a corner."
760480,85',Substitution,Ghana,Caleb Yirenkyi,"Substitution, Ghana. Caleb Yirenkyi replaces Kwasi Sibo."
760480,87',Start Delay,Ghana,,Delay in match because of an injury Antoine Semenyo (Ghana).
760480,87',Start Delay,Croatia,,
760480,88',Substitution,Croatia,Josko Gvardiol,"Substitution, Croatia. Josko Gvardiol replaces Nikola Vlasic."
760480,88',Substitution,Croatia,Marco Pasalic,"Substitution, Croatia. Marco Pasalic replaces Martin Baturina."
760480,88',End Delay,Ghana,,Delay over. They are ready to continue.
760480,88',End Delay,Croatia,,
760480,90'+4',Yellow Card,Ghana,Kojo Peprah Oppong,Kojo Peprah Oppong (Ghana) is shown the yellow card for a bad foul.
760480,90'+8',End Regular Time,,,"Second Half ends, Croatia 2, Ghana 1."
760485,,Kickoff,,,
760485,23',Start Delay,England,,Delay in match for a drinks break.
760485,23',Start Delay,Panama,,
760485,25',End Delay,England,,Delay over. They are ready to continue.
760485,25',End Delay,Panama,,
760485,45'+4',Halftime,,,"First Half ends, Panama 0, England 0."
760485,45',Substitution,Panama,José Fajardo,"Substitution, Panama. José Fajardo replaces Tomás Rodríguez."
760485,45',Start 2nd Half,,,"Second Half begins Panama 0, England 0."
760485,49',Start Delay,Panama,,Delay in match because of an injury Cristian Martínez (Panama).
760485,49',Start Delay,England,,
760485,50',End Delay,Panama,,Delay over. They are ready to continue.
760485,50',End Delay,England,,
760485,53',Yellow Card,Panama,José Fajardo,José Fajardo (Panama) is shown the yellow card for a bad foul.
760485,54',Start Delay,England,,Delay in match because of an injury Jarell Quansah (England).
760485,54',Start Delay,Panama,,Delay in match because of an injury José Luis Rodríguez (Panama).
760485,55',End Delay,England,,Delay over. They are ready to continue.
760485,55',End Delay,Panama,,
760485,59',Start Delay,Panama,,Delay in match because of an injury José Luis Rodríguez (Panama).
760485,59',Start Delay,England,,Delay in match because of an injury Jarell Quansah (England).
760485,60',Yellow Card,England,Jarell Quansah,Jarell Quansah (England) is shown the yellow card for a bad foul.
760485,62',End Delay,England,,Delay over. They are ready to continue.
760485,62',End Delay,Panama,,
760485,62',Goal,England,Jude Bellingham,"Goal! Panama 0, England 1. Jude Bellingham (England) left footed shot from the centre of the box to the bottom left corner. Assisted by Bukayo Saka with a cross following a corner."
